secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,am_settlement,ticker,am_set_flag
0,2010-03-04,2010-07-17,2010-03-04,P,124829.65680295911,0.35000000000000003,0.44,7,423,0.4366563667495424,0,AAPL,
0,2010-03-04,2010-07-17,2010-03-04,P,136150.68546139039,0.73,0.8300000000000001,1,972,0.3638157555073861,0,AAPL,
0,2010-03-04,2010-07-17,2010-03-04,C,238634.6961616925,4.48,4.88,304,8288,0.27830520329792235,0,AAPL,
0,2010-03-04,2010-10-16,2010-03-04,P,119210.22680750383,0.85,0.87,7,4,0.447069806831197,0,AAPL,
0,2010-03-04,2010-10-16,2010-03-04,P,136089.76109011588,1.62,1.8800000000000001,5,30,0.41567021937992066,0,AAPL,
0,2010-03-04,2010-10-16,2010-02-26,C,139941.68982326754,68.65,80.01,2,12,0.4004270561439082,0,AAPL,
0,2010-03-04,2010-10-16,2010-03-04,C,200032.5507050149,29.41,29.68,21,316,0.31697579662707787,0,AAPL,
0,2010-03-04,2011-01-22,2010-03-04,C,50002.46189619496,146.07,167.26,6,352,0.5985851388776556,0,AAPL,
0,2010-03-04,2011-01-22,2010-03-04,P,60370.51959577952,0.16,0.22,48,2031,0.5997314161057268,0,AAPL,
0,2010-03-04,2011-01-22,2010-03-04,C,244864.88034603297,14.93,15.16,52,5451,0.342006119611416,0,AAPL,
0,2010-03-04,2012-01-21,2010-03-03,C,107638.84425388851,116.52,124.45,2,224,0.4171305756642292,0,AAPL,
0,2010-03-04,2012-01-21,2010-03-04,P,149533.94624608426,11.71,12.15,5,1207,0.39099175075995785,0,AAPL,
0,2010-03-04,2012-01-21,2010-03-01,P,311057.97284764476,108.64,114.71000000000001,0,227,0.34684950937943904,0,AAPL,
0,2010-03-05,2010-03-20,2010-03-05,C,168026.28669407766,49.58,49.589999999999996,79,576,0.3685126324929083,0,AAPL,
0,2010-03-05,2010-03-20,2010-03-05,P,222774.7350098781,4.92,4.93,25950,3428,0.23440058234613956,0,AAPL,
0,2010-03-05,2010-03-20,2010-03-05,C,274948.9938245113,0.02,0.03,41,503,0.38168188167055084,0,AAPL,
0,2010-03-05,2010-03-20,2010-02-01,P,277275.8394434471,54.480000000000004,55.04,0,1,0.6135916431060287,0,AAPL,
0,2010-03-05,2010-03-20,2010-02-09,C,296941.5952026586,0.0,0.02,2,242,0.5135957042647864,0,AAPL,
0,2010-03-05,2010-04-17,2010-03-02,P,105589.67899272322,0.0,0.02,0,766,0.621915677837945,0,AAPL,
0,2010-03-05,2010-04-17,2010-03-05,C,167687.3222578636,46.77,49.96,151,3088,0.4272450840354938,0,AAPL,
0,2010-03-05,2010-07-17,2010-02-18,C,105034.53804445789,109.18,118.4,0,69,0.35484442965946084,0,AAPL,
0,2010-03-05,2010-07-17,2010-03-05,C,113599.62141546304,100.84,103.46000000000001,67,542,0.5247630017139375,0,AAPL,
0,2010-03-05,2010-07-17,2010-03-05,P,121047.77499537147,0.16,0.21,21,833,0.40140820348598194,0,AAPL,
0,2010-03-05,2010-07-17,2010-03-05,C,199549.62942976842,25.53,28.8,1576,11257,0.3013306332114073,0,AAPL,
0,2010-03-05,2010-07-17,2010-03-05,C,217519.15680419857,15.67,15.91,9313,21381,0.2644605117040737,0,AAPL,
0,2010-03-05,2010-10-16,,P,281065.95153582917,65.72,66.08,1,3,0.31601608714343055,0,AAPL,
0,2010-03-05,2010-10-16,2010-03-05,C,291779.6816572238,2.59,2.66,87,237,0.28114789737818435,0,AAPL,
0,2010-03-05,2011-01-22,2010-03-05,P,99863.16144231088,0.65,0.84,118,4258,0.4640469170705746,0,AAPL,
0,2010-03-05,2011-01-22,2010-03-05,C,109662.48023358764,126.32000000000001,127.21000000000001,1,453,0.48781518929498063,0,AAPL,
0,2010-03-05,2011-01-22,2010-03-05,C,130859.93482955736,79.33,94.44,35,2537,0.38787750147174643,0,AAPL,
0,2010-03-05,2011-01-22,2010-03-05,P,168342.95322356027,7.7,8.63,283,8781,0.3610032080990297,0,AAPL,
0,2010-03-05,2011-01-22,2010-03-05,P,194415.59059114874,14.200000000000001,16.77,85,1148,0.3177855423222213,0,AAPL,
0,2010-03-05,2012-01-21,2010-03-05,P,208787.00612055304,31.67,34.69,106,771,0.3451626840610192,0,AAPL,
0,2010-03-08,2010-03-20,2010-03-08,P,187411.0533339208,0.08,0.09,2186,40956,0.4405925298576133,0,AAPL,
0,2010-03-08,2010-04-17,2010-03-08,C,116207.9461635918,99.21000000000001,100.0,2,164,,0,AAPL,
0,2010-03-08,2010-04-17,2010-03-08,C,136168.9766842432,74.35000000000001,83.64,2,1282,,0,AAPL,
0,2010-03-08,2010-07-17,2010-03-05,P,100561.82053865571,0.07,0.13,2,556,0.46415240405456476,0,AAPL,
0,2010-03-08,2010-07-17,2010-03-08,P,243176.1845352197,29.07,29.27,36,2031,0.2799729197160965,0,AAPL,
0,2010-03-08,2010-07-17,2010-03-08,C,321302.472754792,0.23,0.25,85,1006,0.28274161842697965,0,AAPL,
0,2010-03-08,2010-10-16,,C,101775.10036664591,119.59,123.09,0,0,0.42766261781162784,0,AAPL,
0,2010-03-08,2010-10-16,2010-03-05,P,147880.57471097898,1.8,1.8800000000000001,1,40,0.3984218446303352,0,AAPL,
0,2010-03-08,2010-10-16,2010-03-08,C,172548.6773274189,51.64,51.65,3,45,0.34531534575318784,0,AAPL,
0,2010-03-08,2010-10-16,2010-03-08,P,223567.01734845058,22.79,22.8,467,298,0.31801852785397206,0,AAPL,
0,2010-03-08,2010-10-16,2010-03-08,C,245081.0622564382,9.97,9.98,105,565,0.29112524242485266,0,AAPL,
0,2010-03-08,2011-01-22,2010-03-02,C,33751.99345482701,176.8,197.70000000000002,0,49,0.7861243082421616,0,AAPL,
0,2010-03-08,2011-01-22,2010-03-08,P,201352.6113498756,14.89,14.9,31,1506,0.3375720235372466,0,AAPL,
0,2010-03-08,2011-01-22,2010-03-08,C,220121.49508159616,28.310000000000002,28.320000000000004,598,10469,0.29950516731702664,0,AAPL,
0,2010-03-08,2011-01-22,2010-03-08,C,321222.64867281547,3.44,3.4499999999999997,150,2423,0.2653553020696901,0,AAPL,
0,2010-03-08,2012-01-21,2010-03-08,C,149281.6353732741,86.75,86.76,8,1012,0.3937629884538328,0,AAPL,
0,2010-03-08,2012-01-21,2010-03-08,C,265343.5724573223,21.23,22.04,4,999,0.32529467440216236,0,AAPL,
0,2010-03-08,2012-01-21,2010-03-08,C,308587.54246591666,14.02,14.03,4,326,0.30288033272132153,0,AAPL,
0,2010-03-08,2012-01-21,2010-03-08,C,322772.90638697916,10.96,11.39,43,888,0.3034955246816479,0,AAPL,
0,2010-03-08,2012-01-21,2010-03-08,P,335453.59573853237,111.34,112.89,51,373,0.3068021960775485,0,AAPL,
0,2010-03-09,2010-04-17,2010-03-09,P,147299.32129496944,0.04,0.06,941,1558,0.5352446262764865,0,AAPL,
0,2010-03-09,2010-04-17,2010-03-09,P,224500.6115742576,7.21,7.23,4084,7559,0.2834753698328458,0,AAPL,
0,2010-03-09,2010-04-17,2010-03-09,P,289910.32560796605,73.81,73.82000000000001,30,63,,0,AAPL,
0,2010-03-09,2010-07-17,2010-01-04,C,115586.24798437105,115.54,115.55000000000001,1,8,0.407162134742454,0,AAPL,
0,2010-03-09,2010-07-17,2010-03-09,C,140363.776314518,76.73,76.74000000000001,10,67,0.35343151403499196,0,AAPL,
0,2010-03-09,2010-07-17,2010-03-09,P,152704.90157682606,0.68,0.6900000000000001,858,1350,0.396671118947581,0,AAPL,
0,2010-03-09,2010-07-17,2010-03-08,C,163358.17839573757,60.89,60.9,0,344,0.3529438394800458,0,AAPL,
0,2010-03-09,2010-07-17,2010-03-09,P,170216.85364787557,1.8800000000000001,2.0300000000000002,72,4501,0.3459020506973497,0,AAPL,
0,2010-03-09,2010-10-16,,C,118142.75542929895,108.41,111.45,0,1,0.4035095285359289,0,AAPL,
0,2010-03-09,2010-10-16,2010-03-09,C,136487.39278741105,86.5,89.83,2,4,0.42841212410163526,0,AAPL,
0,2010-03-09,2010-10-16,2010-03-05,P,144742.83791021572,1.68,1.72,0,31,0.38766431861974465,0,AAPL,
0,2010-03-09,2010-10-16,2010-03-09,C,184037.38483320398,47.65,47.66,200,288,0.3325963986667587,0,AAPL,
0,2010-03-09,2011-01-22,2010-03-09,P,89806.05398091247,0.48,0.56,6,6407,0.508043615644076,0,AAPL,
0,2010-03-09,2011-01-22,2010-03-09,C,170828.84070186302,61.120000000000005,63.38,181,8061,0.3710124907686961,0,AAPL,
0,2010-03-09,2011-01-22,2010-03-09,C,174255.7493665037,57.7,59.44,45,1479,0.33041392055637003,0,AAPL,
0,2010-03-09,2011-01-22,2010-03-09,C,185324.89646585478,53.370000000000005,55.47,55,6318,0.33738818663417164,0,AAPL,
0,2010-03-09,2011-01-22,2010-03-09,C,250922.54545933046,15.58,17.44,943,10163,0.328919289857988,0,AAPL,
0,2010-03-09,2012-01-21,2010-03-09,P,96603.52451045605,2.75,2.85,134,1693,0.3969708828049927,0,AAPL,
0,2010-03-09,2012-01-21,2010-03-09,P,167136.6420630926,13.6,15.56,19,537,0.3445554401161074,0,AAPL,
0,2010-03-09,2012-01-21,2010-03-09,P,266084.65630944195,69.06,69.83,2,372,0.3345702996132916,0,AAPL,
0,2010-03-10,2010-03-20,2010-03-09,C,148766.37167640324,85.25,85.26,0,84,1.129749559042743,0,AAPL,
0,2010-03-10,2010-03-20,2010-03-10,C,172218.56633395882,46.19,46.199999999999996,81,2028,0.5952156373092276,0,AAPL,
0,2010-03-10,2010-03-20,2010-03-10,C,185141.2033502366,42.96,42.97,163,2770,0.4990228065499019,0,AAPL,
0,2010-03-10,2010-03-20,2010-01-26,C,284226.9332031027,0.0,0.01,0,70,0.5053141024222113,0,AAPL,
0,2010-03-10,2010-04-17,2010-03-10,P,158128.90799515427,0.08,0.1,231,2476,0.46291627219601245,0,AAPL,
0,2010-03-10,2010-04-17,2010-03-10,C,188573.9248733549,34.31,37.18,447,6225,0.3757817366431799,0,AAPL,
0,2010-03-10,2010-04-17,2010-03-10,P,195707.0860460954,0.85,0.86,1662,9079,0.2991492540763651,0,AAPL,
0,2010-03-10,2010-07-17,2010-03-10,P,157450.13740130543,1.03,1.04,91,2144,0.37586787751079004,0,AAPL,
0,2010-03-10,2010-10-16,,C,102802.82721682789,126.39,126.4,1,3,0.4241024779691303,0,AAPL,
0,2010-03-10,2010-10-16,2010-03-05,P,113190.57919785315,0.34,0.44,1,70,0.44951349347349273,0,AAPL,
0,2010-03-10,2010-10-16,2010-03-10,C,253708.30358735856,8.64,9.09,111,622,0.2673765034469333,0,AAPL,
0,2010-03-10,2010-10-16,2010-03-09,P,282359.7051704715,60.800000000000004,61.65,3,83,0.2860762763538117,0,AAPL,
0,2010-03-10,2010-10-16,2010-03-10,C,314198.74514895614,1.35,1.42,53,0,0.294684211387378,0,AAPL,
0,2010-03-10,2010-10-16,,P,327381.84141454636,96.15,111.97,0,2,0.29551929775790525,0,AAPL,
0,2010-03-10,2011-01-22,2010-03-10,P,30860.243098693667,0.01,0.08,8,3940,0.7585865700661247,0,AAPL,
0,2010-03-10,2011-01-22,2010-03-09,P,75061.40910278831,0.26,0.33,0,2309,0.5112973670461846,0,AAPL,
0,2010-03-10,2011-01-22,2010-03-10,P,127743.0987111259,1.95,2.18,27,3771,0.3899238311929472,0,AAPL,
0,2010-03-10,2012-01-21,2010-03-09,C,124877.52999416461,101.11,109.10000000000001,0,153,0.3699746803556612,0,AAPL,
0,2010-03-10,2012-01-21,2010-03-08,C,131453.49251407868,103.51,107.04,0,314,0.40632505293371635,0,AAPL,
0,2010-03-10,2012-01-21,2010-03-10,P,197627.75579788318,27.62,27.630000000000003,17,1738,0.36539388140122075,0,AAPL,
0,2010-03-11,2010-03-20,2010-03-11,C,163898.15292369665,56.36,66.53,0,467,,0,AAPL,
0,2010-03-11,2010-03-20,2010-03-11,P,256350.00436700988,23.25,23.26,214,340,0.31477724678596414,0,AAPL,
0,2010-03-11,2010-04-17,2010-03-11,C,270158.71319352323,0.29,0.31,638,3974,0.29739116301177987,0,AAPL,
0,2010-03-11,2010-07-17,2010-03-11,C,246497.13193311356,10.84,11.1,1165,7452,0.2943034099420287,0,AAPL,
0,2010-03-11,2010-07-17,,P,329930.67707001814,100.19,106.41,1,1,0.3065536323992753,0,AAPL,
0,2010-03-11,2010-07-17,2010-03-11,C,333808.02594774123,0.27,0.31,62,69,0.3002407018467075,0,AAPL,
0,2010-03-11,2010-10-16,2010-03-11,C,162493.33633811225,70.08,70.09,11,29,0.39021061242773597,0,AAPL,
0,2010-03-11,2010-10-16,2010-03-11,C,163627.0680845736,61.910000000000004,61.92,5,116,0.3555417381806047,0,AAPL,
0,2010-03-11,2010-10-16,2010-03-11,P,169823.15336787535,3.63,3.6399999999999997,36,170,0.3581008782240255,0,AAPL,
0,2010-03-11,2010-10-16,2010-03-11,C,198206.27643801545,46.83,46.839999999999996,0,134,0.340347940459739,0,AAPL,
0,2010-03-11,2010-10-16,2010-03-11,C,280546.9941447223,5.19,5.36,19,366,0.3098851208745581,0,AAPL,
0,2010-03-11,2010-10-16,2010-03-09,P,284317.10801319766,59.59,64.74,0,104,0.2686636616078975,0,AAPL,
0,2010-03-11,2010-10-16,2010-02-25,P,311019.55586765776,70.92,70.93,1,12,0.2821245700647038,0,AAPL,
0,2010-03-11,2011-01-22,2010-03-11,P,43930.12334857696,0.07,0.09,2,1232,0.6734496353116104,0,AAPL,
0,2010-03-11,2011-01-22,2010-03-11,P,86040.65646848812,0.32,0.48,24,2943,0.5057562707670207,0,AAPL,
0,2010-03-11,2011-01-22,2010-03-10,C,120016.52120619293,104.52,111.35000000000001,4,544,0.3711042184925566,0,AAPL,
0,2010-03-11,2011-01-22,2010-03-05,C,146752.38697052232,84.93,85.44,0,1086,0.3794816393363722,0,AAPL,
0,2010-03-11,2011-01-22,2010-03-09,P,259473.55150236344,46.04,47.06,1,1556,0.2843358803429453,0,AAPL,
0,2010-03-11,2011-01-22,2010-03-11,C,316368.2817718615,4.46,4.47,42,2022,0.28259939666061007,0,AAPL,
0,2010-03-11,2012-01-21,2010-03-11,P,227088.4186157379,43.0,43.01,1,494,0.33409532505595746,0,AAPL,
0,2010-03-12,2010-03-20,2010-03-12,C,163872.4071382623,62.690000000000005,62.7,14,476,,0,AAPL,
0,2010-03-12,2010-03-20,2010-03-12,P,180423.78974040388,0.01,0.02,183,29056,0.5757613531117375,0,AAPL,
0,2010-03-12,2010-03-20,2010-03-12,P,245153.67523802005,15.3,15.31,1226,858,0.25460195496584254,0,AAPL,
0,2010-03-12,2010-04-17,2010-03-11,C,92473.43110552308,132.42000000000002,132.43,0,255,,0,AAPL,
0,2010-03-12,2010-04-17,2010-03-12,C,248986.14247337353,0.54,0.64,3221,8943,0.30153755734978976,0,AAPL,
0,2010-03-12,2010-04-17,2010-01-26,P,312886.02603953023,92.77,92.78,0,0,0.4981216414688588,0,AAPL,
0,2010-03-12,2010-07-17,2010-03-12,P,186832.19321827445,4.3100000000000005,4.44,96,4225,0.3382986379254092,0,AAPL,
0,2010-03-12,2010-07-17,2010-03-12,C,273104.0607728463,3.56,3.84,227,5680,0.30391536033226546,0,AAPL,
0,2010-03-12,2010-10-16,,C,121708.00355446778,112.64,112.65,1,0,0.4460343722837402,0,AAPL,
0,2010-03-12,2010-10-16,2010-03-12,C,295729.26529871655,3.94,4.3500000000000005,7,284,0.29100697384463964,0,AAPL,
0,2010-03-12,2011-01-22,2010-03-10,C,22595.824522089497,194.38,209.8,0,54,0.9511480984500813,0,AAPL,
0,2010-03-12,2011-01-22,2010-03-10,C,30139.567695947582,183.11,195.81,0,95,0.6882606116487566,0,AAPL,
0,2010-03-12,2011-01-22,2010-03-05,C,51327.49417186017,188.54,189.93,1,318,0.5950717885839061,0,AAPL,
0,2010-03-12,2011-01-22,2010-01-22,C,56387.6233973165,164.76,168.98,0,44,0.6951469977450628,0,AAPL,
0,2010-03-12,2011-01-22,2010-03-12,C,99142.06513891621,132.5,132.51,1,3456,0.48143803544995384,0,AAPL,
0,2010-03-12,2011-01-22,2010-03-12,P,232548.921034923,26.14,29.27,15,2511,0.29855453100036616,0,AAPL,
0,2010-03-12,2011-01-22,2010-03-12,P,273660.4553844127,62.72,63.620000000000005,4,493,0.32763433168806744,0,AAPL,
0,2010-03-12,2012-01-21,2010-03-09,C,118961.89879066641,106.77,110.46000000000001,0,171,0.42691648094332185,0,AAPL,
0,2010-03-12,2012-01-21,2010-03-12,P,182152.52263960056,20.38,20.39,17,3251,0.34741231886076385,0,AAPL,
0,2010-03-12,2012-01-21,2010-03-12,C,242595.2938409851,34.61,44.77,174,698,0.32192360090125627,0,AAPL,
0,2010-03-15,2010-03-20,2010-03-15,C,197794.64284079996,28.93,28.94,230,6292,,0,AAPL,
0,2010-03-15,2010-03-20,2010-03-15,C,263428.75930320704,0.01,0.02,223,1791,0.4684387777455813,0,AAPL,
0,2010-03-15,2010-04-17,2010-02-04,P,95337.04711891279,0.0,0.02,0,743,0.9127875753607979,0,AAPL,
0,2010-03-15,2010-04-17,2010-03-15,C,98363.74234263292,135.22,135.23,6,161,,0,AAPL,
0,2010-03-15,2010-04-17,2010-03-15,P,161746.56742596734,0.09,0.09999999999999999,93,5026,0.3995402376618162,0,AAPL,
0,2010-03-15,2010-04-17,2010-03-15,P,196008.29038240592,1.08,1.1400000000000001,4000,25330,0.30666632432893204,0,AAPL,
0,2010-03-15,2010-04-17,2010-03-15,C,239558.21460234307,4.18,4.47,10390,36599,0.2721363212077333,0,AAPL,
0,2010-03-15,2010-04-17,2010-03-15,C,317119.9704205965,0.0,0.03,44,1135,0.4278181910347894,0,AAPL,
0,2010-03-15,2010-07-17,2009-12-31,C,93419.46011268118,125.63000000000001,140.70000000000002,0,4,,0,AAPL,
0,2010-03-15,2010-07-17,2010-03-15,P,138408.38123085356,0.32,0.33,5,494,0.4096944561035662,0,AAPL,
0,2010-03-15,2010-07-17,2010-03-15,P,331067.1936532815,92.06,104.54,8,40,0.3067810769860455,0,AAPL,
0,2010-03-15,2010-10-16,,C,103544.81157360079,127.25,127.26,0,1,,0,AAPL,
0,2010-03-15,2010-10-16,2010-03-15,C,140400.16631191722,92.22,92.23,41,46,0.3735585673114936,0,AAPL,
0,2010-03-15,2010-10-16,2010-03-15,P,156298.90104748725,2.58,2.59,10,391,0.3903059095512495,0,AAPL,
0,2010-03-15,2011-01-22,2010-03-10,P,30394.77186243998,0.01,0.08,1,3656,0.7586590056139665,0,AAPL,
0,2010-03-15,2011-01-22,2010-03-10,P,42055.71388954355,0.01,0.1,2,3520,0.666589009601255,0,AAPL,
0,2010-03-15,2011-01-22,2010-03-12,C,154806.2551175972,72.58,77.52,0,1547,0.41197994337332977,0,AAPL,
0,2010-03-15,2011-01-22,2010-03-15,P,226698.87986215466,30.6,30.610000000000003,245,1839,0.2794935375396981,0,AAPL,
0,2010-03-15,2012-01-21,2010-03-15,C,246955.10639785993,37.32,38.96,16,1549,0.3540446133356102,0,AAPL,
0,2010-03-15,2012-01-21,2010-03-15,C,298699.11929984146,17.61,17.62,42,825,0.33108709156699023,0,AAPL,
0,2010-03-16,2010-03-20,2010-03-08,P,125127.71711599876,0.0,0.02,0,375,1.8232094734355324,0,AAPL,
0,2010-03-16,2010-03-20,2010-03-16,C,181976.23703321736,49.15,49.16,52,1707,0.9412387615282686,0,AAPL,
0,2010-03-16,2010-04-17,2010-03-16,P,163248.7600465695,0.05,0.07,9,5473,0.4254623061606344,0,AAPL,
0,2010-03-16,2010-04-17,2010-03-16,C,198826.20452886343,22.76,25.32,919,19411,0.3178192973988604,0,AAPL,
0,2010-03-16,2010-04-17,2010-03-16,P,226209.63686541104,9.49,10.56,1293,5123,0.2623264054463198,0,AAPL,
0,2010-03-16,2010-07-17,2009-12-31,C,93194.54545058068,126.03,133.89000000000001,3,3,,0,AAPL,
0,2010-03-16,2010-07-17,2010-03-16,P,109865.21197156611,0.04,0.1,23,566,0.5060120997089886,0,AAPL,
0,2010-03-16,2010-07-17,2010-03-15,C,130486.4067692364,88.18,90.88,0,30,,0,AAPL,
0,2010-03-16,2010-07-17,2010-03-16,C,279592.07085661305,1.57,1.83,527,4054,0.27156563286271346,0,AAPL,
0,2010-03-16,2010-07-17,2010-03-16,P,282118.40457009076,47.19,48.78,75,463,0.2801788924501387,0,AAPL,
0,2010-03-16,2010-07-17,2010-03-16,P,285782.44885637914,64.0,64.01,42,397,0.29621665901734967,0,AAPL,
0,2010-03-16,2010-10-16,2010-03-11,P,98605.783172619,0.2,0.29,0,192,0.47709025750198164,0,AAPL,
0,2010-03-16,2010-10-16,2010-03-09,P,107163.87823755438,0.25,0.34,0,55,0.43872436910082024,0,AAPL,
0,2010-03-16,2010-10-16,,C,108904.38033461582,109.39,132.19,0,1,0.43764287718549294,0,AAPL,
0,2010-03-16,2011-01-22,2010-01-06,C,39644.848324103776,176.74,191.25,1,123,0.7752656714052482,0,AAPL,
0,2010-03-16,2011-01-22,2010-03-15,C,145448.0878633535,81.29,82.46000000000001,0,873,0.41117517160117095,0,AAPL,
0,2010-03-16,2011-01-22,2010-03-16,P,275100.79568366695,60.910000000000004,60.92,13,1623,0.29111638413957347,0,AAPL,
0,2010-03-16,2011-01-22,2010-03-16,C,320257.8163864768,3.16,3.17,65,2395,0.2945637587375303,0,AAPL,
0,2010-03-16,2012-01-21,2010-03-15,C,130437.2275573919,102.73,102.74000000000001,0,286,0.473626670831242,0,AAPL,
0,2010-03-16,2012-01-21,2010-03-16,P,230912.45337594935,35.59,35.6,4,1389,0.3229969515119707,0,AAPL,
0,2010-03-17,2010-03-20,2010-03-17,C,172575.40590703354,46.07,49.82,7,308,,0,AAPL,
0,2010-03-17,2010-04-17,2010-03-17,P,157992.50543053081,0.03,0.05,12,4059,0.4562532755432886,0,AAPL,
0,2010-03-17,2010-04-17,2010-03-17,P,177613.03793228028,0.12,0.15,29,8001,0.3828078057787796,0,AAPL,
0,2010-03-17,2010-04-17,2010-03-17,C,272387.7368686589,0.07,0.08,159,4719,0.3482780507335029,0,AAPL,
0,2010-03-17,2010-07-17,2010-03-16,P,101558.25608895559,0.04,0.11,2,395,0.48770148480392395,0,AAPL,
0,2010-03-17,2010-07-17,2010-03-16,C,154114.83909518612,61.35,73.14,0,172,0.39875737911486664,0,AAPL,
0,2010-03-17,2010-07-17,2010-03-17,C,196358.32816741653,33.14,33.15,321,2532,0.3547714823944543,0,AAPL,
0,2010-03-17,2010-10-16,2010-03-17,P,143348.53761283506,1.61,1.86,83,99,0.35501370514547853,0,AAPL,
0,2010-03-17,2010-10-16,2010-03-17,C,238932.24705498212,15.65,15.66,62,1443,0.2983788126580672,0,AAPL,
0,2010-03-17,2010-10-16,2010-03-17,C,269747.30335588806,6.04,7.23,89,491,0.3157847178715996,0,AAPL,
0,2010-03-17,2010-10-16,2010-03-17,P,298348.87712116766,70.9,78.59,56,154,0.28756664408630284,0,AAPL,
0,2010-03-17,2011-01-22,2010-03-09,C,14747.690959629876,225.07,225.07999999999998,2,106,,0,AAPL,
0,2010-03-17,2011-01-22,2010-02-17,P,19690.2907844405,0.0,0.07,0,4231,1.0123730993695543,0,AAPL,
0,2010-03-17,2011-01-22,2009-12-30,P,22145.95245143353,0.0,0.06,3,499,0.9279237911768595,0,AAPL,
0,2010-03-17,2011-01-22,2010-03-05,C,49849.1258113236,174.14000000000001,183.08,0,330,,0,AAPL,
0,2010-03-17,2011-01-22,2010-03-17,C,128357.30185931265,97.3,97.31,0,2606,0.3899770741122986,0,AAPL,
0,2010-03-17,2011-01-22,2010-03-17,P,161755.87515104673,5.68,5.6899999999999995,26,3836,0.3258732613591538,0,AAPL,
0,2010-03-17,2011-01-22,2010-03-17,P,238060.30531959306,37.22,39.22,386,1192,0.30427144171870707,0,AAPL,
0,2010-03-17,2011-01-22,2010-03-17,C,248900.14538827664,15.1,19.17,164,10979,0.30352993435309944,0,AAPL,
0,2010-03-17,2012-01-21,2010-03-17,C,210225.84010926905,49.18,49.4,6,3723,0.3769327265329534,0,AAPL,
0,2010-03-18,2010-03-20,2010-03-08,P,129345.00617932831,0.0,0.01,1,1759,2.4677385461543935,0,AAPL,
0,2010-03-18,2010-03-20,2010-03-18,P,205493.96740454328,0.01,0.02,2018,34611,0.35414701150420247,0,AAPL,
0,2010-03-18,2010-03-20,2010-03-18,P,240082.15179358225,14.93,16.76,100,658,,0,AAPL,
0,2010-03-18,2010-03-20,2010-03-12,C,260557.90281852704,0.0,0.02,0,574,0.879523508857647,0,AAPL,
0,2010-03-18,2010-04-17,2010-01-26,P,325727.0437134547,102.34,102.35000000000001,0,2,0.6046595314964379,0,AAPL,
0,2010-03-18,2010-07-17,2010-03-16,C,154230.03135868412,74.68,74.69000000000001,0,165,0.3475449671902598,0,AAPL,
0,2010-03-18,2010-07-17,2010-03-18,P,196295.43430989175,6.41,6.76,337,12011,0.33125853730011945,0,AAPL,
0,2010-03-18,2010-07-17,2010-03-18,C,243351.53427476785,9.700000000000001,9.8,654,12871,0.2892413563450432,0,AAPL,
0,2010-03-18,2010-07-17,2010-03-18,C,270163.0705780058,2.61,2.72,133,4921,0.2919336416139372,0,AAPL,
0,2010-03-18,2010-07-17,2010-03-18,P,277411.88421972754,56.33,56.339999999999996,55,395,0.26292120126476193,0,AAPL,
0,2010-03-18,2010-07-17,2010-03-18,C,288838.42513164226,1.1300000000000001,1.1400000000000001,214,1808,0.28668157903301894,0,AAPL,
0,2010-03-18,2010-10-16,,C,114287.26534286511,110.4,111.97,0,1,0.41286612213029505,0,AAPL,
0,2010-03-18,2010-10-16,2010-03-18,C,236944.89798004937,16.63,16.64,172,1261,0.30289911610266784,0,AAPL,
0,2010-03-18,2010-10-16,2010-03-18,C,290366.0671158545,3.48,3.4899999999999998,7,375,0.27516045401386313,0,AAPL,
0,2010-03-18,2010-10-16,2010-03-18,C,314745.8586977296,1.26,1.35,21,83,0.29083146254792813,0,AAPL,
0,2010-03-18,2011-01-22,2010-01-15,C,44186.828857065906,171.56,182.71,0,115,,0,AAPL,
0,2010-03-18,2011-01-22,2010-03-15,P,65118.46724092792,0.13,0.18,2,1015,0.5738962430656882,0,AAPL,
0,2010-03-18,2011-01-22,2010-03-12,P,86006.33665373722,0.32,0.4,2,4509,0.4817317991017673,0,AAPL,
0,2010-03-18,2011-01-22,2010-03-18,C,144029.2090227423,86.62,93.99,10,2212,0.42939903551613445,0,AAPL,
0,2010-03-18,2012-01-21,2010-03-18,P,124432.71951067993,5.6000000000000005,6.79,4,296,0.38595495733097945,0,AAPL,
0,2010-03-19,2010-03-20,2010-03-19,C,124871.10411741713,90.2,90.21000000000001,0,47,,0,AAPL,
0,2010-03-19,2010-03-20,2010-03-19,C,188384.87395028974,35.230000000000004,35.24,298,4554,,0,AAPL,
0,2010-03-19,2010-03-20,2010-03-19,C,232485.38681325843,0.0,0.01,4539,27946,0.2502157971586833,0,AAPL,
0,2010-03-19,2010-03-20,2010-03-19,P,263089.4227016739,40.19,40.199999999999996,2,29,1.8779324182458241,0,AAPL,
0,2010-03-19,2010-03-20,2010-02-01,P,278794.2532272636,59.18,61.85,0,4,2.4359900307501428,0,AAPL,
0,2010-03-19,2010-04-17,2010-03-15,C,97744.58878433688,115.75,127.41,1,151,,0,AAPL,
0,2010-03-19,2010-04-17,2010-03-04,P,103094.92317036926,0.0,0.02,0,2081,1.0167732582124902,0,AAPL,
0,2010-03-19,2010-04-17,2010-03-19,P,268623.6241980644,39.480000000000004,39.49,45,534,0.3275782192483602,0,AAPL,
0,2010-03-19,2010-07-17,2010-03-19,P,171972.52342960826,1.83,1.84,95,4182,0.33243496015790996,0,AAPL,
